id,mes,central,agente,descripcion,tecnologia_descripcion,tecnologia,factor_disp_tec_porcentaje,fecha_proceso,lote_id_log,indice_tiempo
127464,3,BRC1,CBIORC1G,CENTRAL BIOELECTRICA R.CUARTO1,Biogas,BIOG,0.981,2020-05-05 11:07:57.624983,67,2019-03-01
127465,3,ANCH,CTANCHOG,CT ANCHORIS - METHAX,Motor Diesel,DI,0.998325,2020-05-05 11:07:57.624983,67,2019-03-01
127466,3,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127467,3,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,Turbina a gas,TG,0.7909010773751225,2020-05-05 11:07:57.624983,67,2019-03-01
127468,3,EZEI,CTEZEI2G,CT EZEIZA ETAPA2 G MEDITERRANE,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127469,3,SPEV,CADESPVG,ENERGIA AGRO S.A.U,Biogas,BIOG,0.8345070422535212,2020-05-05 11:07:57.624983,67,2019-03-01
127470,3,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,Turbina a gas,TG,0.951190476190476,2020-05-05 11:07:57.624983,67,2019-03-01
127471,3,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,Turbina a gas,TG,0.9904859813084111,2020-05-05 11:07:57.624983,67,2019-03-01
127472,3,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,Ciclos Combinados,CC,0.9029734513274336,2020-05-05 11:07:57.624983,67,2019-03-01
127473,3,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,Turbina a gas,TG,0.9829736842105262,2020-05-05 11:07:57.624983,67,2019-03-01
127474,3,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,Turbina a gas,TG,0.6316653574234093,2020-05-05 11:07:57.624983,67,2019-03-01
127475,3,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,Turbina a gas,TG,0.5876107907264775,2020-05-05 11:07:57.624983,67,2019-03-01
127476,3,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),Motor Diesel,DI,0.9995800839832032,2020-05-05 11:07:57.624983,67,2019-03-01
127477,3,BRCH,CTBRACHG,CT BRACHO - Y-GEN ELECTRICA II,Turbina a gas,TG,0.9931976744186046,2020-05-05 11:07:57.624983,67,2019-03-01
127478,3,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,Turbina a gas,TG,0.9538030160226202,2020-05-05 11:07:57.624983,67,2019-03-01
127479,3,BRKE,CTBARKEG,CT BARKER,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127480,3,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,Turbina a gas,TG,0.9295092592592592,2020-05-05 11:07:57.624983,67,2019-03-01
127481,3,RENO,CTRENOVG,CT RENOVA - ALBANESI ENERGIA,Ciclos Combinados,CC,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127482,3,VMA2,CTVMARIG,CT VILLA MARIA,Turbina a gas,TG,0.9952704503064216,2020-05-05 11:07:57.624983,67,2019-03-01
127483,3,IND2,CTINDE2G,CT INDEPEND. ETAPA2 G MEDITERR,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127484,3,MALL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127485,3,NESP,EDESAEGG,EMP.DIS.S.ESTERO GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127486,3,BRAN,EDELAPIG,EDELAP SA GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127487,3,CASB,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127488,3,MILA,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0881818181818181,2020-05-05 11:07:57.624983,67,2019-03-01
127489,3,CCAS,EDENBA1G,EDEN GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127490,3,LVIC,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.2048245614035088,2020-05-05 11:07:57.624983,67,2019-03-01
127491,3,PUAN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-03-01
127492,3,9JUL,CMOREN1G,COOP. MNO. MORENO BS. AS.GENER,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127493,3,TORN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-03-01
127494,3,GUAM,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-03-01
127495,3,BOLI,EDENBA1G,EDEN GENERACION,Motor Diesel,DI,0.9844559585492229,2020-05-05 11:07:57.624983,67,2019-03-01
127496,3,BRC2,CBIO2R1G,C.BIOELECT.R.CUARTO2 REN1,Biogas,BIOG,0.8308333333333333,2020-05-05 11:07:57.624983,67,2019-03-01
127497,3,BRC2,CBIO2R2G,C.BIOELECT.R.CUARTO2 REN2,Biogas,BIOG,0.95,2020-05-05 11:07:57.624983,67,2019-03-01
127498,3,LDLM,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-03-01
127499,3,ENRS,CTENSENG,BIOGAS RS CT ENSENADA SECCO,Biogas,BIOG,0.7994,2020-05-05 11:07:57.624983,67,2019-03-01
127500,3,AVEL,CTAVELLG,BIOGAS CT AVELLANEDA SECCO,Biogas,BIOG,1.0,2020-05-05 11:07:57.624983,67,2019-03-01
127501,3,GCRS,CTGCATAG,BIOGAS RS CT GONZ. CATAN SECCO,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-03-01
127502,4,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127503,4,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,Ciclos Combinados,CC,0.932790518973874,2020-05-05 11:07:57.624983,67,2019-04-01
127504,4,AESP,CTAESPAG,C.T. AES PARANA,Ciclos Combinados,CC,0.9071041420118344,2020-05-05 11:07:57.624983,67,2019-04-01
127505,4,AESP,CTAESPAG,C.T. AES PARANA,Turbina a gas,TG,0.9922555663117134,2020-05-05 11:07:57.624983,67,2019-04-01
127506,4,ALEM,CTALEMAG,CT ALEM - AGGREKO,Motor Diesel,DI,0.9998666666666666,2020-05-05 11:07:57.624983,67,2019-04-01
127507,4,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127508,4,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127509,4,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127510,4,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127511,4,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127512,4,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127513,4,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,Turbina a gas,TG,0.9621153846153846,2020-05-05 11:07:57.624983,67,2019-04-01
127514,4,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,Motor Diesel,DI,0.75,2020-05-05 11:07:57.624983,67,2019-04-01
127515,4,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Ciclos Combinados,CC,0.8941749999999999,2020-05-05 11:07:57.624983,67,2019-04-01
127516,4,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Turbina a gas,TG,0.8715,2020-05-05 11:07:57.624983,67,2019-04-01
127517,4,BARI,CTBARISG,CT BARILOCHE,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127518,4,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,Turbovapor,TV,0.4522145161290322,2020-05-05 11:07:57.624983,67,2019-04-01
127519,4,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,Turbina a gas,TG,0.9729411764705884,2020-05-05 11:07:57.624983,67,2019-04-01
127520,4,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,Turbina a gas,TG,0.976967871485944,2020-05-05 11:07:57.624983,67,2019-04-01
127521,4,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,Turbina a gas,TG,0.9408874013044972,2020-05-05 11:07:57.624983,67,2019-04-01
127522,4,BSAS,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.8407307213930348,2020-05-05 11:07:57.624983,67,2019-04-01
127523,4,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,Motor Diesel,DI,0.8139102564102564,2020-05-05 11:07:57.624983,67,2019-04-01
127524,4,CARL,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.8912655971479501,2020-05-05 11:07:57.624983,67,2019-04-01
127525,4,CAST,CTCASTAG,CT CASTELLI - AGGREKO,Motor Diesel,DI,0.84,2020-05-05 11:07:57.624983,67,2019-04-01
127526,4,CATA,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.8542141230068337,2020-05-05 11:07:57.624983,67,2019-04-01
127527,4,CATD,CTCATASG,CT CATAMARCA - SECCO,Motor Diesel,DI,0.8921875,2020-05-05 11:07:57.624983,67,2019-04-01
127528,4,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127529,4,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127530,4,CERE,CTCERSSG,CT CERES - SECCO,Motor Diesel,DI,0.7413888888888889,2020-05-05 11:07:57.624983,67,2019-04-01
127531,4,CERI,ECOENERG,PAMPA ENERGIA SA,Turbovapor,TV,0.9417424242424244,2020-05-05 11:07:57.624983,67,2019-04-01
127532,4,CHAR,CTCHARSG,CT CHARATA - SULLAIR,Motor Diesel,DI,0.9793814432989691,2020-05-05 11:07:57.624983,67,2019-04-01
127533,4,CHEP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127534,4,CHLE,CTCHILSG,CT CHILECITO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127535,4,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127536,4,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,Motor Diesel,DI,0.590718954248366,2020-05-05 11:07:57.624983,67,2019-04-01
127537,4,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127538,4,COSM,COSTANDG,MOTOGENERADORES COSTANERA,Motor Diesel,DI,0.7022471910112359,2020-05-05 11:07:57.624983,67,2019-04-01
127539,4,COST,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.655331374853114,2020-05-05 11:07:57.624983,67,2019-04-01
127540,4,COST,CCOSTANG,ENDESA COSTANERA SA,Turbovapor,TV,0.7842528735632184,2020-05-05 11:07:57.624983,67,2019-04-01
127541,4,CRIV,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.1908356164383561,2020-05-05 11:07:57.624983,67,2019-04-01
127542,4,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,Motor Diesel,DI,0.9994,2020-05-05 11:07:57.624983,67,2019-04-01
127543,4,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,Turbina a gas,TG,0.9700284090909088,2020-05-05 11:07:57.624983,67,2019-04-01
127544,4,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,Turbina a gas,TG,0.9911465892597966,2020-05-05 11:07:57.624983,67,2019-04-01
127545,4,DFUN,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.7768124999999999,2020-05-05 11:07:57.624983,67,2019-04-01
127546,4,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,Turbina a gas,TG,0.6876363636363636,2020-05-05 11:07:57.624983,67,2019-04-01
127547,4,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Ciclos Combinados,CC,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127548,4,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Turbina a gas,TG,0.9672222222222222,2020-05-05 11:07:57.624983,67,2019-04-01
127549,4,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,Turbina a gas,TG,0.9671534391534392,2020-05-05 11:07:57.624983,67,2019-04-01
127550,4,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,Ciclos Combinados,CC,0.3158730158730158,2020-05-05 11:07:57.624983,67,2019-04-01
127551,4,ENSE,LAPLATAC,LA PLATA COGENERACION SA,Turbina a gas,TG,0.8504609375,2020-05-05 11:07:57.624983,67,2019-04-01
127552,4,FILO,FILOMORG,C.T. FILO MORADO,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127553,4,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127554,4,FRIA,CTFRIASG,GENERACION FRIAS S.A.,Turbina a gas,TG,0.8076575342465754,2020-05-05 11:07:57.624983,67,2019-04-01
127555,4,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,Ciclos Combinados,CC,0.4096815578465063,2020-05-05 11:07:57.624983,67,2019-04-01
127556,4,GEBA,GENELBAG,GENELBA - PETROBRAS,Ciclos Combinados,CC,0.9861157270029676,2020-05-05 11:07:57.624983,67,2019-04-01
127557,4,GEBA,GENELPLG,PAMPA ENERGIA SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127558,4,GOYD,CTGOYASG,CT GOYA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127559,4,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,Turbovapor,TV,0.9009616858237548,2020-05-05 11:07:57.624983,67,2019-04-01
127560,4,GUEM,CTGUEPLG,PAMPA ENERGIA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127561,4,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,Turbina a gas,TG,0.8583333333333333,2020-05-05 11:07:57.624983,67,2019-04-01
127562,4,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,Motor Diesel,DI,0.8571428571428571,2020-05-05 11:07:57.624983,67,2019-04-01
127563,4,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,Motor Diesel,DI,0.6530612244897959,2020-05-05 11:07:57.624983,67,2019-04-01
127564,4,ITAT,CTITATTG,CT ITATI - TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127565,4,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127566,4,JUNI,CTJUNISG,CT JUNIN,Motor Diesel,DI,0.8926785714285714,2020-05-05 11:07:57.624983,67,2019-04-01
127567,4,LBAN,GELABANG,GENERACION LA BANDA S.A.,Turbina a gas,TG,0.9573076923076924,2020-05-05 11:07:57.624983,67,2019-04-01
127568,4,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127569,4,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,Ciclos Combinados,CC,0.907340078328982,2020-05-05 11:07:57.624983,67,2019-04-01
127570,4,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,Turbina a gas,TG,0.893969298245614,2020-05-05 11:07:57.624983,67,2019-04-01
127571,4,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Ciclos Combinados,CC,0.5995740740740741,2020-05-05 11:07:57.624983,67,2019-04-01
127572,4,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Turbovapor,TV,0.9612666666666668,2020-05-05 11:07:57.624983,67,2019-04-01
127573,4,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Ciclos Combinados,CC,0.9326207207207206,2020-05-05 11:07:57.624983,67,2019-04-01
127574,4,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127575,4,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127576,4,LEVA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127577,4,LEVA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.5739856115107913,2020-05-05 11:07:57.624983,67,2019-04-01
127578,4,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,Motor Diesel,DI,0.9157273918741808,2020-05-05 11:07:57.624983,67,2019-04-01
127579,4,LINC,CTLINCSG,CT LINCOLN,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127580,4,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,Motor Diesel,DI,0.7772357723577236,2020-05-05 11:07:57.624983,67,2019-04-01
127581,4,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127582,4,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127583,4,LRID,CTLARISG,CT LA RIOJA - SECCO,Motor Diesel,DI,0.4269791666666667,2020-05-05 11:07:57.624983,67,2019-04-01
127584,4,LRIO,GRIOJANG,GENERACION RIOJANA SA,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127585,4,LRIO,GRIOJANG,GENERACION RIOJANA SA,Turbina a gas,TG,0.9870067145717988,2020-05-05 11:07:57.624983,67,2019-04-01
127586,4,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,Motor Diesel,DI,0.9074,2020-05-05 11:07:57.624983,67,2019-04-01
127587,4,LROB,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127588,4,LVAR,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127589,4,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127590,4,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,Turbina a gas,TG,0.995975,2020-05-05 11:07:57.624983,67,2019-04-01
127591,4,MDAJ,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9537,2020-05-05 11:07:57.624983,67,2019-04-01
127592,4,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.6883024487094638,2020-05-05 11:07:57.624983,67,2019-04-01
127593,4,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.9021785714285716,2020-05-05 11:07:57.624983,67,2019-04-01
127594,4,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127595,4,MJUA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.303951367781155,2020-05-05 11:07:57.624983,67,2019-04-01
127596,4,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),Turbina a gas,TG,0.9497083333333334,2020-05-05 11:07:57.624983,67,2019-04-01
127597,4,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,Turbina a gas,TG,0.9493166666666668,2020-05-05 11:07:57.624983,67,2019-04-01
127598,4,MMAR,GMEDITEG,GENERACION MEDITERRANEA,Ciclos Combinados,CC,0.9836764705882352,2020-05-05 11:07:57.624983,67,2019-04-01
127599,4,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,Turbina a gas,TG,0.99996825060853,2020-05-05 11:07:57.624983,67,2019-04-01
127600,4,NECO,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.7837058823529413,2020-05-05 11:07:57.624983,67,2019-04-01
127601,4,NPUE,CPUERTOG,CENTRAL PUERTO SA,Ciclos Combinados,CC,0.9276222222222223,2020-05-05 11:07:57.624983,67,2019-04-01
127602,4,NPUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.5398076923076923,2020-05-05 11:07:57.624983,67,2019-04-01
127603,4,OBER,EMISSANG,EMSA GENERACION,Turbina a gas,TG,0.9164166666666668,2020-05-05 11:07:57.624983,67,2019-04-01
127604,4,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127605,4,OLPA,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127606,4,ORAD,CTORANSG,CT ORAN - SECCO,Motor Diesel,DI,0.9972,2020-05-05 11:07:57.624983,67,2019-04-01
127607,4,PARA,CTPARANG,CT PARANA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127608,4,PATA,ESURESUG,ENERGIA DEL SUR S.A.,Ciclos Combinados,CC,0.90742206235012,2020-05-05 11:07:57.624983,67,2019-04-01
127609,4,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,Motor Diesel,DI,0.9342666666666666,2020-05-05 11:07:57.624983,67,2019-04-01
127610,4,PILA,CTPILARG,CT PILAR - EPEC,Ciclos Combinados,CC,0.7835301481326935,2020-05-05 11:07:57.624983,67,2019-04-01
127611,4,PILA,EPECORDG,EPEC GENERACION,Turbovapor,TV,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127612,4,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,Motor Diesel,DI,0.995625,2020-05-05 11:07:57.624983,67,2019-04-01
127613,4,PIRA,CTPIRASG,CT PIRANE - SULLAIR,Motor Diesel,DI,0.9230769230769232,2020-05-05 11:07:57.624983,67,2019-04-01
127614,4,PMAD,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127615,4,PNUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.931692699490662,2020-05-05 11:07:57.624983,67,2019-04-01
127616,4,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,Motor Diesel,DI,0.9027777777777778,2020-05-05 11:07:57.624983,67,2019-04-01
127617,4,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,Turbina a gas,TG,0.9587931034482758,2020-05-05 11:07:57.624983,67,2019-04-01
127618,4,PTR1,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.4644444444444444,2020-05-05 11:07:57.624983,67,2019-04-01
127619,4,PZUE,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.9469696969696968,2020-05-05 11:07:57.624983,67,2019-04-01
127620,4,RAFA,CTRAFASG,CT RAFAELA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127621,4,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127622,4,RCUA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127623,4,REAL,CTREALSG,CT REALICO - SECCO,Motor Diesel,DI,0.7333333333333334,2020-05-05 11:07:57.624983,67,2019-04-01
127624,4,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127625,4,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,Motor Diesel,DI,0.94409375,2020-05-05 11:07:57.624983,67,2019-04-01
127626,4,RTER,GENCORDG,GENERADORA CORDOBA S.A.,Turbina a gas,TG,0.9876153846153848,2020-05-05 11:07:57.624983,67,2019-04-01
127627,4,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,Turbina a gas,TG,0.9888,2020-05-05 11:07:57.624983,67,2019-04-01
127628,4,SFR2,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2019-04-01
127629,4,SFRA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.7722307692307693,2020-05-05 11:07:57.624983,67,2019-04-01
127630,4,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.8134109947643978,2020-05-05 11:07:57.624983,67,2019-04-01
127631,4,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbina a gas,TG,0.7904000000000001,2020-05-05 11:07:57.624983,67,2019-04-01
127632,4,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbovapor,TV,0.9469780055434804,2020-05-05 11:07:57.624983,67,2019-04-01
127633,4,SOES,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.24841,2020-05-05 11:07:57.624983,67,2019-04-01
127634,4,SORR,CTSORREG,C.TERMICA SORRENTO,Turbovapor,TV,0.5513087557603686,2020-05-05 11:07:57.624983,67,2019-04-01
127635,4,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,Motor Diesel,DI,0.84,2020-05-05 11:07:57.624983,67,2019-04-01
127636,4,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127637,4,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2019-04-01
127638,4,TAND,TERMOANG,C.T. SALTA (TERMOANDES),Ciclos Combinados,CC,0.8866913023183444,2020-05-05 11:07:57.624983,67,2019-04-01
127639,4,TELL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.4261363636363636,2020-05-05 11:07:57.624983,67,2019-04-01
127640,4,TERV,CTTERESG,CT TEREVINTOS - SECCO,Motor Diesel,DI,0.999,2020-05-05 11:07:57.624983,67,2019-04-01
127641,4,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,Ciclos Combinados,CC,0.837526874263125,2020-05-05 11:07:57.624983,67,2019-04-01
127642,4,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,Motor Diesel,DI,0.6192,2020-05-05 11:07:57.624983,67,2019-04-01
127643,4,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.9555089686098656,2020-05-05 11:07:57.624983,67,2019-04-01
